Source,Dest,Range
Starlunk-69-1,Starlunk-63-2,98.4188061171479
Starlunk-69-1,Starlunk-64-2,338.056903841014
Starlunk-69-1,Starlunk-65-2,704.546177190792
Starlunk-69-1,Starlunk-66-2,1073.81877647114
Starlunk-69-1,Starlunk-67-1,739.432153713733
Starlunk-69-1,Starlunk-67-2,1442.00864158436
Starlunk-69-1,Starlunk-68-1,370.06829987793
Starlunk-69-1,Starlunk-68-2,1807.82799794794
Starlunk-69-1,Starlunk-70-1,370.068299877737
Starlunk-69-1,Starlunk-71-1,739.432153713543
Starlunk-69-1,Starlunk-72-1,1107.38845641799
Starlunk-69-1,Starlunk-1-1,1747.39463094445
Starlunk-69-1,Starlunk-3-20,1042.02657600525
Starlunk-69-1,Starlunk-4-20,1278.9800243581
Starlunk-69-1,Starlunk-5-20,1585.18506637162
Starlunk-69-1,Starlunk-6-20,1926.19056573468
Starlunk-69-1,Starlunk-12-18,598.848751408161
Starlunk-69-1,Starlunk-13-18,409.963897136114
Starlunk-69-1,Starlunk-14-17,1618.54385484472
Starlunk-69-1,Starlunk-14-18,583.56154018706
Starlunk-69-1,Starlunk-15-17,1250.15883193125
Starlunk-69-1,Starlunk-15-18,935.269063398802
Starlunk-69-1,Starlunk-16-17,962.672590182108
Starlunk-69-1,Starlunk-16-18,1329.11902488935
Starlunk-69-1,Starlunk-17-17,846.19737268528
Starlunk-69-1,Starlunk-17-18,1734.71732477713
Starlunk-69-1,Starlunk-18-17,965.626742008898
Starlunk-69-1,Starlunk-19-17,1254.68989368855
Starlunk-69-1,Starlunk-20-17,1623.76124849204
Starlunk-69-1,Starlunk-63-2,1816.73535355137
Starlunk-69-1,Starlunk-64-2,1554.48296677571
Starlunk-69-1,Starlunk-65-2,1406.84225383262
Starlunk-69-1,Starlunk-66-2,1411.45963206444
Starlunk-69-1,Starlunk-67-1,877.034697279321
Starlunk-69-1,Starlunk-67-2,1566.95812110067
Starlunk-69-1,Starlunk-68-1,438.935117611648
Starlunk-69-1,Starlunk-68-2,1834.42054535784
Starlunk-69-1,Starlunk-70-1,438.935117611653
Starlunk-69-1,Starlunk-71-1,877.034697279321
Starlunk-69-1,Starlunk-72-1,1313.46479155349
Starlunk-69-2,Starlunk-1-1,704.546177191034
Starlunk-69-2,Starlunk-1-2,1496.99964258559
Starlunk-69-2,Starlunk-2-1,338.056903841059
Starlunk-69-2,Starlunk-2-2,1865.89936652371
Starlunk-69-2,Starlunk-3-1,98.418806117042
Starlunk-69-2,Starlunk-4-1,428.243773555752
Starlunk-69-2,Starlunk-4-20,1746.53877069073
Starlunk-69-2,Starlunk-5-1,796.291318362783
Starlunk-69-2,Starlunk-5-20,1390.76914392818
Starlunk-69-2,Starlunk-6-1,1165.46885951838
Starlunk-69-2,Starlunk-6-20,1059.17492146291
Starlunk-69-2,Starlunk-7-20,787.031475261956
Starlunk-69-2,Starlunk-11-20,1322.81456148793
Starlunk-69-2,Starlunk-12-20,1675.32655275411
Starlunk-69-2,Starlunk-13-19,1990.91431875141
Starlunk-69-2,Starlunk-60-3,1843.06954708608
Starlunk-69-2,Starlunk-61-3,1504.17355548051
Starlunk-69-2,Starlunk-62-3,1200.96194897909
Starlunk-69-2,Starlunk-63-3,970.804997452494
Starlunk-69-2,Starlunk-64-2,1865.89936652375
Starlunk-69-2,Starlunk-64-3,875.671425261404
Starlunk-69-2,Starlunk-65-2,1496.99964258582
Starlunk-69-2,Starlunk-65-3,957.424044939865
Starlunk-69-2,Starlunk-66-2,1125.25029474415
Starlunk-69-2,Starlunk-66-3,1179.36545892474
Starlunk-69-2,Starlunk-67-2,751.358969011569
Starlunk-69-2,Starlunk-67-3,1478.48484200291
Starlunk-69-2,Starlunk-68-2,376.037388776839
Starlunk-69-2,Starlunk-68-3,1815.3935904103
Starlunk-69-2,Starlunk-70-1,1807.82799794814
Starlunk-69-2,Starlunk-70-2,376.037388776647
Starlunk-69-2,Starlunk-71-1,1442.00864158455
Starlunk-69-2,Starlunk-71-2,751.358969011385
Starlunk-69-2,Starlunk-72-1,1073.81877647133
Starlunk-69-2,Starlunk-72-2,1125.25029474396
Starlunk-69-2,Starlunk-1-1,1406.84225383254
Starlunk-69-2,Starlunk-2-1,1554.48296677572
Starlunk-69-2,Starlunk-3-1,1816.73535355137
Starlunk-69-2,Starlunk-15-18,1933.39430255408
Starlunk-69-2,Starlunk-16-18,1814.15180485939
Starlunk-69-2,Starlunk-17-17,1836.27926171215
Starlunk-69-2,Starlunk-17-18,1807.84619640549
Starlunk-69-2,Starlunk-18-17,1370.95888392268
Starlunk-69-2,Starlunk-18-18,1915.63844274602
Starlunk-69-2,Starlunk-19-17,935.152437580513
Starlunk-69-2,Starlunk-20-17,603.751424436234
Starlunk-69-2,Starlunk-21-16,1651.97526797552
Starlunk-69-2,Starlunk-21-17,594.497038640995
Starlunk-69-2,Starlunk-22-16,1273.16111558603
Starlunk-69-2,Starlunk-22-17,917.238962996125
Starlunk-69-2,Starlunk-23-16,1038.06290145823
Starlunk-69-2,Starlunk-23-17,1350.74213797497
Starlunk-69-2,Starlunk-24-16,1050.26839542494
Starlunk-69-2,Starlunk-24-17,1815.34437020961
Starlunk-69-2,Starlunk-25-16,1302.77111720283
Starlunk-69-2,Starlunk-26-16,1689.82229829281
Starlunk-69-2,Starlunk-65-3,1766.07232259005
Starlunk-69-2,Starlunk-66-2,1535.97755074538
Starlunk-69-2,Starlunk-66-3,1624.02275212435
Starlunk-69-2,Starlunk-67-2,1025.61226985959
Starlunk-69-2,Starlunk-67-3,1656.71948558743
Starlunk-69-2,Starlunk-68-2,513.294677726271
Starlunk-69-2,Starlunk-68-3,1854.7247035773
Starlunk-69-2,Starlunk-70-1,1834.42054535784
Starlunk-69-2,Starlunk-70-2,513.294677726274
Starlunk-69-2,Starlunk-71-1,1566.95812110066
Starlunk-69-2,Starlunk-71-2,1025.61226985959
Starlunk-69-2,Starlunk-72-1,1411.45963206444
Starlunk-69-2,Starlunk-72-2,1535.97755074538
Starlunk-69-3,Starlunk-1-2,957.424044940045
Starlunk-69-3,Starlunk-1-3,1723.10971183984
Starlunk-69-3,Starlunk-2-2,875.671425261424
Starlunk-69-3,Starlunk-3-2,970.804997452484
Starlunk-69-3,Starlunk-4-1,1806.2189374009
Starlunk-69-3,Starlunk-4-2,1200.96194897907
Starlunk-69-3,Starlunk-5-1,1486.06225447524
Starlunk-69-3,Starlunk-5-2,1504.17355548038
Starlunk-69-3,Starlunk-6-1,1210.34310593677
Starlunk-69-3,Starlunk-6-2,1843.06954708596
Starlunk-69-3,Starlunk-11-20,903.424587479839
Starlunk-69-3,Starlunk-12-20,502.106892734872
Starlunk-69-3,Starlunk-13-20,222.118396544417
Starlunk-69-3,Starlunk-14-19,1718.3996585481
Starlunk-69-3,Starlunk-14-20,457.596956503822
Starlunk-69-3,Starlunk-15-19,1388.47916073953
Starlunk-69-3,Starlunk-15-20,855.025361187264
Starlunk-69-3,Starlunk-16-19,1150.42585936892
Starlunk-69-3,Starlunk-16-20,1269.01005259144
Starlunk-69-3,Starlunk-17-19,1069.72567958613
Starlunk-69-3,Starlunk-17-20,1685.42495189863
Starlunk-69-3,Starlunk-18-19,1179.71948403702
Starlunk-69-3,Starlunk-19-19,1436.61814633123
Starlunk-69-3,Starlunk-20-19,1776.40046126852
Starlunk-69-3,Starlunk-63-4,1757.15868690713
Starlunk-69-3,Starlunk-64-4,1505.80946179349
Starlunk-69-3,Starlunk-65-3,1723.10971184003
Starlunk-69-3,Starlunk-65-4,1372.31795109211
Starlunk-69-3,Starlunk-66-3,1295.21053710831
Starlunk-69-3,Starlunk-66-4,1392.08978100835
Starlunk-69-3,Starlunk-67-3,864.845855504398
Starlunk-69-3,Starlunk-67-4,1559.17233104859
Starlunk-69-3,Starlunk-68-3,432.834890659749
Starlunk-69-3,Starlunk-68-4,1832.70754219668
Starlunk-69-3,Starlunk-70-2,1815.39359041049
Starlunk-69-3,Starlunk-70-3,432.834890659583
Starlunk-69-3,Starlunk-71-2,1478.4848420031
Starlunk-69-3,Starlunk-71-3,864.84585550424
Starlunk-69-3,Starlunk-72-2,1179.36545892491
Starlunk-69-3,Starlunk-72-3,1295.21053710814
Starlunk-69-3,Starlunk-1-2,1766.07232258999
Starlunk-69-3,Starlunk-23-16,1866.6307264706
Starlunk-69-3,Starlunk-24-16,1349.13146854548
Starlunk-69-3,Starlunk-25-16,883.954118371701
Starlunk-69-3,Starlunk-26-15,1826.87609088144
Starlunk-69-3,Starlunk-26-16,613.085239015825
Starlunk-69-3,Starlunk-27-15,1400.34770289766
Starlunk-69-3,Starlunk-27-16,778.93370093708
Starlunk-69-3,Starlunk-28-15,1124.14148239064
Starlunk-69-3,Starlunk-28-16,1213.34680446
Starlunk-69-3,Starlunk-29-15,1118.45613262582
Starlunk-69-3,Starlunk-29-16,1722.12224082402
Starlunk-69-3,Starlunk-30-15,1386.65816565322
Starlunk-69-3,Starlunk-31-15,1809.47808165348
Starlunk-69-3,Starlunk-65-4,1991.47265549118
Starlunk-69-3,Starlunk-66-3,1717.03553766912
Starlunk-69-3,Starlunk-66-4,1765.58772359236
Starlunk-69-3,Starlunk-67-3,1146.50940983079
Starlunk-69-3,Starlunk-67-4,1720.58723788078
Starlunk-69-3,Starlunk-68-3,573.800836167508
Starlunk-69-3,Starlunk-68-4,1869.89801491182
Starlunk-69-3,Starlunk-70-2,1854.72470357711
Starlunk-69-3,Starlunk-70-3,573.80083616763
Starlunk-69-3,Starlunk-71-2,1656.71948558742
Starlunk-69-3,Starlunk-71-3,1146.50940983078
Starlunk-69-3,Starlunk-72-2,1624.02275212435
Starlunk-69-3,Starlunk-72-3,1717.03553766912
Starlunk-69-4,Starlunk-1-3,1372.31795109223
Starlunk-69-4,Starlunk-2-3,1505.8094617935
Starlunk-69-4,Starlunk-3-3,1757.15868690712
Starlunk-69-4,Starlunk-15-20,1760.55286253023
Starlunk-69-4,Starlunk-16-20,1611.55696247571
Starlunk-69-4,Starlunk-17-19,1789.72388391606
Starlunk-69-4,Starlunk-17-20,1587.17878262086
Starlunk-69-4,Starlunk-18-19,1303.2614883314
Starlunk-69-4,Starlunk-18-20,1692.98605600775
Starlunk-69-4,Starlunk-19-19,825.547073268102
Starlunk-69-4,Starlunk-19-20,1906.74339131601
Starlunk-69-4,Starlunk-20-19,399.95458400182
Starlunk-69-4,Starlunk-21-18,1810.21616394198
Starlunk-69-4,Starlunk-21-19,371.169804098724
Starlunk-69-4,Starlunk-22-18,1481.76159714349
Starlunk-69-4,Starlunk-22-19,784.287551023648
Starlunk-69-4,Starlunk-23-18,1295.17412722001
Starlunk-69-4,Starlunk-23-19,1260.29783850837
Starlunk-69-4,Starlunk-24-18,1313.92606197968
Starlunk-69-4,Starlunk-24-19,1746.45099805017
Starlunk-69-4,Starlunk-25-18,1530.3666575092
Starlunk-69-4,Starlunk-26-18,1876.07356118507
Starlunk-69-4,Starlunk-65-5,1740.18977462143
Starlunk-69-4,Starlunk-66-4,1517.84728610673
Starlunk-69-4,Starlunk-66-5,1608.1244417346
Starlunk-69-4,Starlunk-67-4,1013.50621931219
Starlunk-69-4,Starlunk-67-5,1649.74514597603
Starlunk-69-4,Starlunk-68-4,507.235885825133
Starlunk-69-4,Starlunk-68-5,1853.10900189256
Starlunk-69-4,Starlunk-70-3,1832.70754219687
Starlunk-69-4,Starlunk-70-4,507.235885824992
Starlunk-69-4,Starlunk-71-3,1559.17233104877
Starlunk-69-4,Starlunk-71-4,1013.50621931206
Starlunk-69-4,Starlunk-72-3,1392.08978100849
Starlunk-69-4,Starlunk-72-4,1517.84728610659
Starlunk-69-4,Starlunk-1-3,1991.47265549112
Starlunk-69-4,Starlunk-28-15,1789.30382854917
Starlunk-69-4,Starlunk-29-15,1248.43254239615
Starlunk-69-4,Starlunk-30-15,792.511291620057
Starlunk-69-4,Starlunk-31-14,1624.88425869265
Starlunk-69-4,Starlunk-31-15,645.879969164354
Starlunk-69-4,Starlunk-32-14,1251.25991806826
Starlunk-69-4,Starlunk-32-15,963.041718453992
Starlunk-69-4,Starlunk-33-14,1103.68725137472
Starlunk-69-4,Starlunk-33-15,1468.01082935986
Starlunk-69-4,Starlunk-34-14,1265.0360605268
Starlunk-69-4,Starlunk-35-14,1645.99961647369
Starlunk-69-4,Starlunk-66-4,1807.46594942404
Starlunk-69-4,Starlunk-66-5,1802.40797631961
Starlunk-69-4,Starlunk-67-4,1206.89215423959
Starlunk-69-4,Starlunk-67-5,1737.96479657884
Starlunk-69-4,Starlunk-68-4,604.020971244268
Starlunk-69-4,Starlunk-68-5,1874.4764340446
Starlunk-69-4,Starlunk-70-3,1869.89801491163
Starlunk-69-4,Starlunk-70-4,604.020971244387
Starlunk-69-4,Starlunk-71-3,1720.58723788078
Starlunk-69-4,Starlunk-71-4,1206.89215423958
Starlunk-69-4,Starlunk-72-3,1765.58772359235
Starlunk-69-4,Starlunk-72-4,1807.46594942404
Starlunk-69-5,Starlunk-1-4,1740.18977462153
Starlunk-69-5,Starlunk-23-18,1802.18250839558
Starlunk-69-5,Starlunk-23-19,1898.23627155152
Starlunk-69-5,Starlunk-24-18,1254.77979654501
Starlunk-69-5,Starlunk-24-19,1930.66207309267
Starlunk-69-5,Starlunk-25-18,726.107152587672
Starlunk-69-5,Starlunk-26-18,337.801281244183
Starlunk-69-5,Starlunk-27-17,1625.7175906647
Starlunk-69-5,Starlunk-27-18,581.593303412992
Starlunk-69-5,Starlunk-28-17,1400.12359056344
Starlunk-69-5,Starlunk-28-18,1094.50853952269
Starlunk-69-5,Starlunk-29-17,1399.90777809147
Starlunk-69-5,Starlunk-29-18,1639.10384080991
Starlunk-69-5,Starlunk-30-17,1625.16135767259
Starlunk-69-5,Starlunk-31-17,1999.84576883161
Starlunk-69-5,Starlunk-65-6,1978.64990679483
Starlunk-69-5,Starlunk-66-5,1704.76878495434
Starlunk-69-5,Starlunk-66-6,1757.39236926434
Starlunk-69-5,Starlunk-67-5,1138.3185791189
Starlunk-69-5,Starlunk-67-6,1716.80064532412
Starlunk-69-5,Starlunk-68-5,569.701519170177
Starlunk-69-5,Starlunk-68-6,1868.97251885478
Starlunk-69-5,Starlunk-70-4,1853.10900189274
Starlunk-69-5,Starlunk-70-5,569.701519170051
Starlunk-69-5,Starlunk-71-4,1649.7451459762
Starlunk-69-5,Starlunk-71-5,1138.31857911877
Starlunk-69-5,Starlunk-72-4,1608.12444173472
Starlunk-69-5,Starlunk-72-5,1704.76878495421
Starlunk-69-5,Starlunk-32-14,1995.85800853008
Starlunk-69-5,Starlunk-33-14,1442.58005685714
Starlunk-69-5,Starlunk-34-14,941.948821690262
Starlunk-69-5,Starlunk-35-13,1787.84975181091
Starlunk-69-5,Starlunk-35-14,641.268730486653
Starlunk-69-5,Starlunk-36-13,1370.11476857806
Starlunk-69-5,Starlunk-65-6,1929.24934650071
Starlunk-69-5,Starlunk-66-5,1786.91445171417
Starlunk-69-5,Starlunk-66-6,1726.71922437124
Starlunk-69-5,Starlunk-67-5,1193.16938322316
Starlunk-69-5,Starlunk-67-6,1703.68322196341
Starlunk-69-5,Starlunk-68-5,597.153048996001
Starlunk-69-5,Starlunk-68-6,1866.95907155001
Starlunk-69-5,Starlunk-70-4,1874.4764340446
Starlunk-69-5,Starlunk-70-5,597.153048996011
Starlunk-69-5,Starlunk-71-4,1737.96479657883
Starlunk-69-5,Starlunk-71-5,1193.16938322317
Starlunk-69-5,Starlunk-72-4,1802.4079763196
Starlunk-69-5,Starlunk-72-5,1786.91445171417
Starlunk-69-6,Starlunk-1-5,1978.64990679492
Starlunk-69-6,Starlunk-28-17,1710.86180713547
Starlunk-69-6,Starlunk-29-17,1131.03306574023
Starlunk-69-6,Starlunk-30-17,587.340735163557
Starlunk-69-6,Starlunk-31-16,1834.69599519134
Starlunk-69-6,Starlunk-31-17,362.434113531445
Starlunk-69-6,Starlunk-32-16,1515.13306062935
Starlunk-69-6,Starlunk-32-17,800.018464944323
Starlunk-69-6,Starlunk-33-16,1396.22469973596
Starlunk-69-6,Starlunk-33-17,1366.42270842202
Starlunk-69-6,Starlunk-34-16,1526.49589982891
Starlunk-69-6,Starlunk-35-16,1853.36705542682
Starlunk-69-6,Starlunk-66-6,1804.00240162735
Starlunk-69-6,Starlunk-66-7,1803.70065886544
Starlunk-69-6,Starlunk-67-6,1204.57945304442
Starlunk-69-6,Starlunk-67-7,1738.52969802743
Starlunk-69-6,Starlunk-68-6,602.863519008688
Starlunk-69-6,Starlunk-68-7,1874.56683168418
Starlunk-69-6,Starlunk-70-5,1868.97251885496
Starlunk-69-6,Starlunk-70-6,602.863519008569
Starlunk-69-6,Starlunk-71-5,1716.80064532429
Starlunk-69-6,Starlunk-71-6,1204.5794530443
Starlunk-69-6,Starlunk-72-5,1757.39236926445
Starlunk-69-6,Starlunk-72-6,1804.00240162723
Starlunk-69-6,Starlunk-1-5,1929.24934650064
Starlunk-69-6,Starlunk-64-7,1888.77054209948
Starlunk-69-6,Starlunk-65-7,1650.56513899064
Starlunk-69-6,Starlunk-66-6,1659.6438853619
Starlunk-69-6,Starlunk-66-7,1555.14814273173
Starlunk-69-6,Starlunk-67-6,1108.18750677611
Starlunk-69-6,Starlunk-67-7,1628.54029486869
Starlunk-69-6,Starlunk-68-6,554.621630286059
Starlunk-69-6,Starlunk-68-7,1850.28652916873
Starlunk-69-6,Starlunk-70-5,1866.95907154998
Starlunk-69-6,Starlunk-70-6,554.621630286073
Starlunk-69-6,Starlunk-71-5,1703.68322196338
Starlunk-69-6,Starlunk-71-6,1108.18750677613
Starlunk-69-6,Starlunk-72-5,1726.71922437122
Starlunk-69-6,Starlunk-72-6,1659.6438853619
Starlunk-69-7,Starlunk-32-16,1922.44307237034
Starlunk-69-7,Starlunk-33-16,1338.97112143275
Starlunk-69-7,Starlunk-34-16,774.364316052439
Starlunk-69-7,Starlunk-35-15,1980.54799401386
Starlunk-69-7,Starlunk-35-16,353.917583601857
Starlunk-69-7,Starlunk-36-15,1611.3445952478
Starlunk-69-7,Starlunk-65-8,1945.8993683777
Starlunk-69-7,Starlunk-66-7,1792.999663268
Starlunk-69-7,Starlunk-67-7,1197.23263768379
Starlunk-69-7,Starlunk-68-7,599.186611727375
Starlunk-69-7,Starlunk-70-6,1874.56683168437
Starlunk-69-7,Starlunk-71-6,1738.52969802759
Starlunk-69-7,Starlunk-72-6,1803.70065886555
Starlunk-69-7,Starlunk-62-8,1848.73046319821
Starlunk-69-7,Starlunk-63-8,1552.3488579105
Starlunk-69-7,Starlunk-64-8,1340.68207660329
Starlunk-69-7,Starlunk-65-7,1936.38960902476
Starlunk-69-7,Starlunk-65-8,1259.12235523524
Starlunk-69-7,Starlunk-66-7,1455.52671911872
Starlunk-69-7,Starlunk-67-7,971.893151375928
Starlunk-69-7,Starlunk-68-7,486.409529780708
Starlunk-69-7,Starlunk-70-6,1850.28652916852
Starlunk-69-7,Starlunk-71-6,1628.54029486867
Starlunk-69-7,Starlunk-72-6,1555.14814273171
Starlunk-70-1,Starlunk-1-1,1107.38845641813
Starlunk-70-1,Starlunk-2-1,1473.23678225613
Starlunk-70-1,Starlunk-3-1,1836.28071814561
Starlunk-70-1,Starlunk-3-20,747.038637554316
Starlunk-70-1,Starlunk-4-20,802.546222891432
Starlunk-70-1,Starlunk-5-20,1019.60909317778
Starlunk-70-1,Starlunk-6-20,1319.7057822845
Starlunk-70-1,Starlunk-7-20,1656.74366923802
Starlunk-70-1,Starlunk-58-3,1068.95837985239
Starlunk-70-1,Starlunk-59-3,964.386081034311
Starlunk-70-1,Starlunk-60-3,1018.6919001652
Starlunk-70-1,Starlunk-61-2,1165.46885951842
Starlunk-70-1,Starlunk-61-3,1210.34310593671
Starlunk-70-1,Starlunk-62-2,796.291318362833
Starlunk-70-1,Starlunk-62-3,1486.0622544752
Starlunk-70-1,Starlunk-63-2,428.243773555785
Starlunk-70-1,Starlunk-63-3,1806.21893740084
Starlunk-70-1,Starlunk-64-2,98.418806117059
Starlunk-70-1,Starlunk-65-2,338.056903841005
Starlunk-70-1,Starlunk-66-2,704.546177190987
Starlunk-70-1,Starlunk-67-1,1107.38845641818
Starlunk-70-1,Starlunk-67-2,1073.81877647114
Starlunk-70-1,Starlunk-68-1,739.432153713544
Starlunk-70-1,Starlunk-68-2,1442.00864158456
Starlunk-70-1,Starlunk-69-1,370.068299877737
Starlunk-70-1,Starlunk-69-2,1807.82799794814
Starlunk-70-1,Starlunk-71-1,370.068299877932
Starlunk-70-1,Starlunk-72-1,739.432153713546
Starlunk-70-1,Starlunk-1-1,1313.46479155346
Starlunk-70-1,Starlunk-2-1,1747.39463094428
Starlunk-70-1,Starlunk-3-20,931.174392662338
Starlunk-70-1,Starlunk-4-20,1042.02657600523
Starlunk-70-1,Starlunk-5-20,1278.98002435813
Starlunk-70-1,Starlunk-6-20,1585.18506637152
Starlunk-70-1,Starlunk-7-20,1926.19056573472
Starlunk-70-1,Starlunk-12-18,954.328122445212
Starlunk-70-1,Starlunk-13-18,598.848751408286
Starlunk-70-1,Starlunk-14-18,409.9638971362
Starlunk-70-1,Starlunk-15-17,1618.54385484487
Starlunk-70-1,Starlunk-15-18,583.561540186936
Starlunk-70-1,Starlunk-16-17,1250.1588319312
Starlunk-70-1,Starlunk-16-18,935.269063398848
Starlunk-70-1,Starlunk-17-17,962.672590182022
Starlunk-70-1,Starlunk-17-18,1329.11902488939
Starlunk-70-1,Starlunk-18-17,846.197372685307
Starlunk-70-1,Starlunk-18-18,1734.71732477697
Starlunk-70-1,Starlunk-19-17,965.626742008799
Starlunk-70-1,Starlunk-20-17,1254.68989368846
Starlunk-70-1,Starlunk-21-17,1623.76124849197
Starlunk-70-1,Starlunk-64-2,1816.73535355138
Starlunk-70-1,Starlunk-65-2,1554.48296677573
Starlunk-70-1,Starlunk-66-2,1406.84225383252
Starlunk-70-1,Starlunk-67-1,1313.4647915535
Starlunk-70-1,Starlunk-67-2,1411.45963206445
Starlunk-70-1,Starlunk-68-1,877.034697279485
Starlunk-70-1,Starlunk-68-2,1566.95812110048
Starlunk-70-1,Starlunk-69-1,438.935117611653
Starlunk-70-1,Starlunk-69-2,1834.42054535784
Starlunk-70-1,Starlunk-71-1,438.935117611487
Starlunk-70-1,Starlunk-72-1,877.034697279325
Starlunk-70-2,Starlunk-1-1,1073.81877647119
Starlunk-70-2,Starlunk-1-2,1125.2502947441
Starlunk-70-2,Starlunk-2-1,704.546177190839
Starlunk-70-2,Starlunk-2-2,1496.99964258578
Starlunk-70-2,Starlunk-3-1,338.056903841052
Starlunk-70-2,Starlunk-3-2,1865.89936652371
Starlunk-70-2,Starlunk-4-1,98.4188061171223
Starlunk-70-2,Starlunk-5-1,428.24377355574
Starlunk-70-2,Starlunk-5-20,1746.53877069074
Starlunk-70-2,Starlunk-6-1,796.29131836297
Starlunk-70-2,Starlunk-6-20,1390.76914392801
Starlunk-70-2,Starlunk-7-20,1059.17492146295
Starlunk-70-2,Starlunk-11-20,999.065882178655
Starlunk-70-2,Starlunk-12-20,1322.81456148799
Starlunk-70-2,Starlunk-13-19,1939.96570113282
Starlunk-70-2,Starlunk-13-20,1675.32655275427
Starlunk-70-2,Starlunk-14-19,1990.91431875152
Starlunk-70-2,Starlunk-61-3,1843.06954708596
Starlunk-70-2,Starlunk-62-3,1504.17355548041
Starlunk-70-2,Starlunk-63-3,1200.96194897905
Starlunk-70-2,Starlunk-64-3,970.804997452481
Starlunk-70-2,Starlunk-65-2,1865.89936652375
Starlunk-70-2,Starlunk-65-3,875.67142526137
Starlunk-70-2,Starlunk-66-2,1496.99964258563
Starlunk-70-2,Starlunk-66-3,957.424044940006
Starlunk-70-2,Starlunk-67-2,1125.25029474414
Starlunk-70-2,Starlunk-67-3,1179.36545892473
Starlunk-70-2,Starlunk-68-2,751.35896901138
Starlunk-70-2,Starlunk-68-3,1478.4848420031
Starlunk-70-2,Starlunk-69-2,376.037388776647
Starlunk-70-2,Starlunk-69-3,1815.39359041049
Starlunk-70-2,Starlunk-71-1,1807.82799794794
Starlunk-70-2,Starlunk-71-2,376.037388776841
Starlunk-70-2,Starlunk-72-1,1442.00864158455
Starlunk-70-2,Starlunk-72-2,751.358969011382
Starlunk-70-2,Starlunk-1-1,1411.45963206448
Starlunk-70-2,Starlunk-1-2,1535.97755074535
Starlunk-70-2,Starlunk-2-1,1406.84225383264
Starlunk-70-2,Starlunk-3-1,1554.48296677574
Starlunk-70-2,Starlunk-4-1,1816.73535355136
Starlunk-70-2,Starlunk-16-18,1933.39430255416
Starlunk-70-2,Starlunk-17-18,1814.15180485948
Starlunk-70-2,Starlunk-18-17,1836.2792617123
Starlunk-70-2,Starlunk-18-18,1807.84619640548
Starlunk-70-2,Starlunk-19-17,1370.95888392273
Starlunk-70-2,Starlunk-19-18,1915.63844274612
Starlunk-70-2,Starlunk-20-17,935.152437580628
Starlunk-70-2,Starlunk-21-17,603.751424436338
Starlunk-70-2,Starlunk-22-16,1651.97526797564
Starlunk-70-2,Starlunk-22-17,594.497038640923
Starlunk-70-2,Starlunk-23-16,1273.16111558594
Starlunk-70-2,Starlunk-23-17,917.2389629962
Starlunk-70-2,Starlunk-24-16,1038.06290145811
Starlunk-70-2,Starlunk-24-17,1350.74213797502
Starlunk-70-2,Starlunk-25-16,1050.26839542492
Starlunk-70-2,Starlunk-25-17,1815.34437020948
Starlunk-70-2,Starlunk-26-16,1302.77111720273
Starlunk-70-2,Starlunk-27-16,1689.82229829272
Starlunk-70-2,Starlunk-66-3,1766.07232258997
Starlunk-70-2,Starlunk-67-2,1535.97755074538
Starlunk-70-2,Starlunk-67-3,1624.02275212436
Starlunk-70-2,Starlunk-68-2,1025.61226985973
Starlunk-70-2,Starlunk-68-3,1656.71948558742
Starlunk-70-2,Starlunk-69-2,513.294677726274
Starlunk-70-2,Starlunk-69-3,1854.72470357711
Starlunk-70-2,Starlunk-71-1,1834.42054535804
Starlunk-70-2,Starlunk-71-2,513.294677726133
Starlunk-70-2,Starlunk-72-1,1566.95812110067
Starlunk-70-2,Starlunk-72-2,1025.61226985959
Starlunk-70-3,Starlunk-1-2,1179.36545892478
Starlunk-70-3,Starlunk-1-3,1295.21053710826
Starlunk-70-3,Starlunk-2-2,957.4240449399
Starlunk-70-3,Starlunk-2-3,1723.10971184
Starlunk-70-3,Starlunk-3-2,875.671425261392
Starlunk-70-3,Starlunk-4-2,970.804997452488
Starlunk-70-3,Starlunk-5-1,1806.21893740088
Starlunk-70-3,Starlunk-5-2,1200.96194897903
Starlunk-70-3,Starlunk-6-1,1486.06225447507
Starlunk-70-3,Starlunk-6-2,1504.17355548047
Starlunk-70-3,Starlunk-11-20,1318.04312147677
Starlunk-70-3,Starlunk-12-20,903.42458747982
Starlunk-70-3,Starlunk-13-20,502.10689273471
Starlunk-70-3,Starlunk-14-20,222.118396544305
Starlunk-70-3,Starlunk-15-19,1718.39965854797
Starlunk-70-3,Starlunk-15-20,457.596956503959
Starlunk-70-3,Starlunk-16-19,1388.47916073943
Starlunk-70-3,Starlunk-16-20,855.025361187414
Starlunk-70-3,Starlunk-17-19,1150.42585936904
Starlunk-70-3,Starlunk-17-20,1269.01005259141
Starlunk-70-3,Starlunk-18-19,1069.72567958614
Starlunk-70-3,Starlunk-18-20,1685.42495189879
Starlunk-70-3,Starlunk-19-19,1179.71948403715
Starlunk-70-3,Starlunk-20-19,1436.61814633133
Starlunk-70-3,Starlunk-21-19,1776.40046126862
Starlunk-70-3,Starlunk-64-4,1757.15868690712
Starlunk-70-3,Starlunk-65-4,1505.80946179345
Starlunk-70-3,Starlunk-66-3,1723.10971183987
Starlunk-70-3,Starlunk-66-4,1372.3179510922
Starlunk-70-3,Starlunk-67-3,1295.2105371083
